#Alge
#Param: lambda 200 Gen 1000 mutation 3 phi 10 no comma percentGood 1.0 
#Score		eval		Time
#mean	ci	mean	ci	
63.7	0.3	1400.0	0.0	4.4
69.1	0.3	2400.0	0.0	4.4
73.5	0.3	3400.0	0.0	4.4
77.2	0.3	4400.0	0.0	4.4
80.7	0.3	5400.0	0.0	4.4
83.5	0.3	6400.0	0.0	4.4
86.2	0.3	7400.0	0.0	4.4
88.7	0.2	8400.0	0.0	4.4
90.9	0.2	9400.0	0.0	4.4
92.8	0.2	10400.0	0.0	4.4
94.6	0.2	11400.0	0.0	4.4
96.5	0.2	12400.0	0.0	4.4
98.3	0.2	13400.0	0.0	4.4
99.8	0.2	14400.0	0.0	4.4
101.1	0.2	15400.0	0.0	4.4
102.4	0.2	16400.0	0.0	4.4
103.8	0.2	17400.0	0.0	4.4
105.0	0.2	18400.0	0.0	4.4
106.1	0.2	19400.0	0.0	4.4
107.3	0.2	20400.0	0.0	4.4
108.4	0.2	21400.0	0.0	4.4
109.3	0.2	22400.0	0.0	4.4
110.3	0.2	23400.0	0.0	4.4
111.3	0.2	24400.0	0.0	4.4
112.2	0.2	25400.0	0.0	4.4
113.2	0.2	26400.0	0.0	4.4
114.0	0.2	27400.0	0.0	4.4
114.8	0.2	28400.0	0.0	4.4
115.6	0.2	29400.0	0.0	4.4
116.3	0.2	30400.0	0.0	4.4
117.0	0.2	31400.0	0.0	4.4
117.8	0.2	32400.0	0.0	4.4
118.4	0.2	33400.0	0.0	4.4
119.1	0.2	34400.0	0.0	4.4
119.8	0.2	35400.0	0.0	4.4
120.4	0.2	36400.0	0.0	4.4
121.1	0.2	37400.0	0.0	4.4
121.7	0.2	38400.0	0.0	4.4
122.3	0.2	39400.0	0.0	4.4
122.8	0.2	40400.0	0.0	4.4
123.4	0.2	41400.0	0.0	4.4
123.9	0.2	42400.0	0.0	4.4
124.5	0.2	43400.0	0.0	4.4
125.0	0.2	44400.0	0.0	4.4
125.5	0.2	45400.0	0.0	4.4
126.0	0.2	46400.0	0.0	4.4
126.4	0.2	47400.0	0.0	4.4
126.9	0.2	48400.0	0.0	4.4
127.4	0.2	49400.0	0.0	4.4
127.9	0.2	50400.0	0.0	4.4
128.3	0.2	51400.0	0.0	4.4
128.7	0.2	52400.0	0.0	4.4
129.2	0.2	53400.0	0.0	4.4
129.6	0.2	54400.0	0.0	4.4
130.0	0.2	55400.0	0.0	4.4
130.4	0.2	56400.0	0.0	4.4
130.9	0.2	57400.0	0.0	4.4
131.3	0.2	58400.0	0.0	4.4
131.6	0.2	59400.0	0.0	4.4
131.9	0.2	60400.0	0.0	4.4
132.3	0.2	61400.0	0.0	4.4
132.6	0.2	62400.0	0.0	4.4
133.0	0.2	63400.0	0.0	4.4
133.4	0.2	64400.0	0.0	4.4
133.8	0.2	65400.0	0.0	4.4
134.2	0.2	66400.0	0.0	4.4
134.5	0.2	67400.0	0.0	4.4
134.8	0.2	68400.0	0.0	4.4
135.1	0.2	69400.0	0.0	4.4
135.4	0.2	70400.0	0.0	4.4
135.7	0.2	71400.0	0.0	4.4
136.0	0.2	72400.0	0.0	4.4
136.3	0.2	73400.0	0.0	4.4
136.6	0.2	74400.0	0.0	4.4
136.9	0.2	75400.0	0.0	4.4
137.2	0.2	76400.0	0.0	4.4
137.4	0.2	77400.0	0.0	4.4
137.7	0.2	78400.0	0.0	4.4
137.9	0.2	79400.0	0.0	4.4
